Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Nearest Station,Distance to Nearest Station in km
Bow Bowing,-34.016146299999996,150.8405606,Waminda Bakery minto,-34.02990652672142,150.84938253472393,Bakery,Minto Railway Station,0.25235014739057515
Box Hill,-33.6425,150.8988889,The Little Olive Italian Restaurant,-33.638575,150.90306,Restaurant,Vineyard Railway Station,3.44160340040063
Box Hill,-33.6425,150.8988889,Fresh And Simple,-33.66878264444685,150.91644287109375,Café,Vineyard Railway Station,5.045564840269943
Box Hill,-33.6425,150.8988889,Black Bear BBQ Vineyard,-33.659639,150.876024,BBQ Joint,Vineyard Railway Station,1.4707001780028137
Box Hill,-33.6425,150.8988889,Billy's Bistro,-33.655288,150.873844,Food,Vineyard Railway Station,0.9556737570355281
Bradbury,-34.0816667,150.81777780000002,Ah Dar’s,-34.075577,150.824343,Fish & Chips Shop,Campbelltown Railway Station,1.3654799062952008
Bradbury,-34.0816667,150.81777780000002,Boost Juice,-34.0691758366667,150.81142683506022,Juice Bar,Campbelltown Railway Station,1.0432408484341806
Bradbury,-34.0816667,150.81777780000002,The Coffee Emporium,-34.076054,150.79787,Café,Macarthur Railway Station,0.4566472021804638
Bradbury,-34.0816667,150.81777780000002,Seta's Cafe,-34.0674,150.812592,Café,Campbelltown Railway Station,0.846369329128592
Bradbury,-34.0816667,150.81777780000002,The Bavarian,-34.073048,150.79742,German Restaurant,Macarthur Railway Station,0.11996498516809202
Bradbury,-34.0816667,150.81777780000002,The Cheesecake Shop,-34.06157297062478,150.8181315507123,Dessert Shop,Campbelltown Railway Station,0.3284213148020906
Bradbury,-34.0816667,150.81777780000002,Franky & Co,-34.06839,150.810432,Coffee Shop,Campbelltown Railway Station,1.0737520827744569
Bradbury,-34.0816667,150.81777780000002,King Kebab House,-34.06698004753235,150.81401327051861,Kebab Restaurant,Campbelltown Railway Station,0.7096640745198082
Bradbury,-34.0816667,150.81777780000002,Flour Power Bakery,-34.072615,150.842454,Bakery,Leumeah Railway Station,2.093418269688929
Bradbury,-34.0816667,150.81777780000002,Grill'd,-34.072815,150.79768,Burger Joint,Macarthur Railway Station,0.10263026314922441
Bradbury,-34.0816667,150.81777780000002,Thai Centric,-34.07456843365583,150.8047167421323,Thai Restaurant,Macarthur Railway Station,0.7503754418108776
Bradbury,-34.0816667,150.81777780000002,Kings Charcoal Chicken,-34.064287878502164,150.816427095038,Fast Food Restaurant,Campbelltown Railway Station,0.3915123911825092
Bradbury,-34.0816667,150.81777780000002,Boost Juice,-34.07488246751141,150.79749070271149,Juice Bar,Macarthur Railway Station,0.3232513175261698
Bradbury,-34.0816667,150.81777780000002,Subway,-34.06794,150.813016,Sandwich Place,Campbelltown Railway Station,0.8445458842391542
Bradbury,-34.0816667,150.81777780000002,The Shed,-34.07472,150.7969,Café,Macarthur Railway Station,0.30516663182928155
Bradbury,-34.0816667,150.81777780000002,McDonald's,-34.07339578941403,150.79739388691902,Fast Food Restaurant,Macarthur Railway Station,0.15787252343906982
Bradbury,-34.0816667,150.81777780000002,Leaf Cafe & Co,-34.076496,150.797,Café,Macarthur Railway Station,0.5017836343371926
Bradbury,-34.0816667,150.81777780000002,El Jannah,-34.071202309255135,150.81014897781543,Lebanese Restaurant,Macarthur Railway Station,1.1968010908458953
Bradbury,-34.0816667,150.81777780000002,McDonald's,-34.07119815206289,150.8105515079162,Fast Food Restaurant,Macarthur Railway Station,1.233814270083466
Bradbury,-34.0816667,150.81777780000002,Guzman Y Gomez,-34.072948999999994,150.79719390674586,Mexican Restaurant,Macarthur Railway Station,0.10707038212523241
Breakfast Point,-33.842276899999995,151.1111054,Paperboy Concord,-33.844887,151.10735,Café,Concord West Railway Station,1.4253068304276422
Breakfast Point,-33.842276899999995,151.1111054,Cafe Elation,-33.8301,151.12642,Café,Concord West Railway Station,3.490715348838678
Breakfast Point,-33.842276899999995,151.1111054,IKEA Restaurant & Cafè,-33.83613,151.08417,Fast Food Restaurant,Rhodes Railway Station,0.8395955994664478
Breakfast Point,-33.842276899999995,151.1111054,Mama's Wok Restaurant,-33.834714351799654,151.08477813837604,Asian Restaurant,Rhodes Railway Station,0.67248653003598
Breakfast Point,-33.842276899999995,151.1111054,Rhodes Shopping Centre Food Court,-33.83445952084431,151.08525334809997,Food Court,Rhodes Railway Station,0.6311985850932852
Breakfast Point,-33.842276899999995,151.1111054,Maroo Korean Restaurant,-33.8140382266685,151.10561297890732,Korean Restaurant,Meadowbank Railway Station,1.633881871628112
Breakfast Point,-33.842276899999995,151.1111054,McDonald's,-33.8243610624535,151.12522833852935,Fast Food Restaurant,Meadowbank Railway Station,3.484420645893086
Breakfast Point,-33.842276899999995,151.1111054,Auvers Cafe,-33.82822,151.08701,Café,Rhodes Railway Station,0.09865879127002186
Breakfast Point,-33.842276899999995,151.1111054,Bare Witness Rhodes,-33.82846242878646,151.08344019656798,Australian Restaurant,Rhodes Railway Station,0.3678981905882359
Breakfast Point,-33.842276899999995,151.1111054,Chambers Fine Coffee,-33.83199352704294,151.08592521695093,Café,Rhodes Railway Station,0.3521252849955202
Breakfast Point,-33.842276899999995,151.1111054,Left of Field,-33.827885,151.0837,Café,Rhodes Railway Station,0.36221120650536814
Breakfast Point,-33.842276899999995,151.1111054,RASHAYS,-33.83485909616635,151.0846737988335,Australian Restaurant,Rhodes Railway Station,0.6909598444270663
Breakfast Point,-33.842276899999995,151.1111054,Oliver Brown,-33.83447605506161,151.08493647582424,Chocolate Shop,Rhodes Railway Station,0.642540577763475
Breakfast Point,-33.842276899999995,151.1111054,Butcher and the Farmer,-33.820298,151.09444,Restaurant,Meadowbank Railway Station,0.6368890559233226
Breakfast Point,-33.842276899999995,151.1111054,Patio @ Putney,-33.823038,151.108765,Café,Meadowbank Railway Station,1.9773658041808468
Breakfast Point,-33.842276899999995,151.1111054,Dos Señoritas,-33.832645,151.127622,Mexican Restaurant,Concord West Railway Station,3.4870442781910196
Breakfast Point,-33.842276899999995,151.1111054,Charles St Kitchen,-33.82318,151.10927,Café,Meadowbank Railway Station,2.0266133622409255
Breakfast Point,-33.842276899999995,151.1111054,Mr Ping's,-33.83623216971673,151.08445306520287,BBQ Joint,Rhodes Railway Station,0.8415472291117504
Breakfast Point,-33.842276899999995,151.1111054,Platia Greek Taverna,-33.81211,151.10638,Greek Restaurant,Meadowbank Railway Station,1.763717172744904
Breakfast Point,-33.842276899999995,151.1111054,Leaf Café & Co,-33.813857,151.106119,Café,Meadowbank Railway Station,1.68408506592794
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Abode at Brighton,-33.96046,151.15461,Thai Restaurant,Rockdale Railway Station,1.4835867013933162
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Summit Grill,-33.92876234685318,151.15358246307997,Burger Joint,Wolli Creek Railway Station,0.04600810117736693
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,"Meat, Greet & Sweet",-33.929771,151.153469,Mediterranean Restaurant,Wolli Creek Railway Station,0.14687712143339737
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Rocca,-33.92873075152198,151.15362385555892,Italian Restaurant,Wolli Creek Railway Station,0.04086484441996911
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Sushi Izu,-33.92878062538372,151.15358284603795,Sushi Restaurant,Wolli Creek Railway Station,0.04718728515915835
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Tea Talk 茶言茶語,-33.928953,151.153839,Bubble Tea Shop,Wolli Creek Railway Station,0.049824732576444965
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Toby's Estate,-33.93712437581328,151.1659719179105,Coffee Shop,International Airport Railway Station,0.23653023355617286
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Espresso Haus Co,-33.934842,151.145239,Café,Arncliffe Railway Station,0.3782111489966598
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Paula's Cafe,-33.92874166130441,151.15360884693408,Coffee Shop,Wolli Creek Railway Station,0.04269375775628765
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Shanghai Fried Dumpling,-33.929090882105825,151.15376040817688,Dumpling Restaurant,Wolli Creek Railway Station,0.06662153619381037
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Overdose Specialty Coffee,-33.98532,151.14667,Café,Carlton Railway Station,2.791162326773102
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,VN Street Foods,-33.928906,151.153996,Vietnamese Restaurant,Wolli Creek Railway Station,0.042648488356073544
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,El Jannah,-33.964221,151.132478,Lebanese Restaurant,Kogarah Railway Station,0.2294995800529127
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Sir Braxton Chocolate Bar,-33.95092815895406,151.13982103028098,Café,Rockdale Railway Station,0.3740819098035678
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,KFC,-33.94404072429065,151.14247825279134,Fast Food Restaurant,Banksia Railway Station,0.23952896242192662
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Top Impression Bakery Cafe,-33.92892,151.15356,Bakery,Wolli Creek Railway Station,0.059319456107221724
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Eurobay Cafe Bar,-33.96140293749227,151.15611851474674,Café,Rockdale Railway Station,1.6557360589400936
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,McDonald's,-33.957002312862876,151.13751284645767,Fast Food Restaurant,Rockdale Railway Station,0.40259262191551237
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Bay Vista Gateau,-33.96126762198091,151.15610751311212,Dessert Shop,Rockdale Railway Station,1.6476798858221249
Brighton-Le-Sands,-33.958094700000004,151.15260519999998,Charcoal Kingdom,-33.95089118721273,151.13852459331602,Fast Food Restaurant,Rockdale Railway Station,0.4114748860860035
Bringelly,-33.9393505,150.7309705,Bringelly Take Away,-33.94004591226398,150.73148163780343,Fast Food Restaurant,Leppington Railway Station,7.241823323822927
Bronte,-33.904212799999996,151.2637774,Meidy’s Cafe,-33.893731,151.262919,Café,Bondi Junction Railway Station,1.183862991942024
Bronte,-33.904212799999996,151.2637774,The Diver Cafe,-33.92289685993795,151.2563783938999,Café,Bondi Junction Railway Station,3.373764140919115
Bronte,-33.904212799999996,151.2637774,Barzura,-33.92299234462711,151.257356992527,Café,Bondi Junction Railway Station,3.400795206787863
Bronte,-33.904212799999996,151.2637774,Starbucks,-33.891673,151.249914,Coffee Shop,Bondi Junction Railway Station,0.14918405530621698
Bronte,-33.904212799999996,151.2637774,Holly,-33.891799,151.252065,Café,Bondi Junction Railway Station,0.2237688073918115
Bronte,-33.904212799999996,151.2637774,KFC,-33.914640142168274,151.2402042869422,Fast Food Restaurant,Bondi Junction Railway Station,2.5741515083188005
Bronte,-33.904212799999996,151.2637774,Ichi-ban Boshi (一番星) (Ichi-ban Boshi),-33.89203517962754,151.248637241122,Japanese Restaurant,Bondi Junction Railway Station,0.17433480197714488
Bronte,-33.904212799999996,151.2637774,Royal Randwick Shopping Centre,-33.91523775675091,151.24108022247822,Shopping Mall,Bondi Junction Railway Station,2.609398139341643
Bronte,-33.904212799999996,151.2637774,Sushigoi,-33.92058978051344,151.25530461966497,Sushi Restaurant,Bondi Junction Railway Station,3.1045217673080643
Bronte,-33.904212799999996,151.2637774,The Foodary,-33.891452,151.249749,Coffee Shop,Bondi Junction Railway Station,0.17592453542125613
Bronte,-33.904212799999996,151.2637774,Birichina,-33.8923646912529,151.27279438134684,Café,Bondi Junction Railway Station,2.093819094668955
Bronte,-33.904212799999996,151.2637774,David Jones Food Hall,-33.89108642003403,151.2502884695051,Food & Drink Shop,Bondi Junction Railway Station,0.21370653964223313
Bronte,-33.904212799999996,151.2637774,Toby’s Estate,-33.89164033396418,151.25038570051998,Coffee Shop,Bondi Junction Railway Station,0.15349648574415328
Bronte,-33.904212799999996,151.2637774,Kelly's Bar & Grill,-33.891000907474094,151.25151067930645,Steakhouse,Bondi Junction Railway Station,0.2568878363352693
Bronte,-33.904212799999996,151.2637774,Betty’s Burger & Concrete Co,-33.892619,151.250837,Burger Joint,Bondi Junction Railway Station,0.078566094532743
Bronte,-33.904212799999996,151.2637774,Burger Project,-33.89191,151.25188,Burger Joint,Bondi Junction Railway Station,0.20270211514123002
Bronte,-33.904212799999996,151.2637774,Luxe Espresso,-33.8919092640681,151.2506324812108,Café,Bondi Junction Railway Station,0.13044132920579105
Bronte,-33.904212799999996,151.2637774,Ravesi's,-33.8911964145659,151.27377884065126,Bar,Bondi Junction Railway Station,2.192721301345176
Bronte,-33.904212799999996,151.2637774,Pattison's Patisserie,-33.892276866981355,151.25042861448622,Bakery,Bondi Junction Railway Station,0.08557622384084178
Bronte,-33.904212799999996,151.2637774,Guzman Y Gomez,-33.89134282691019,151.25118291769365,Mexican Restaurant,Bondi Junction Railway Station,0.20897245576162118
Brooklyn,-33.546912899999995,151.22652490000002,Lifeboat Seafood,-33.546848,151.227396,Seafood Restaurant,Berowra Railway Station,11.542336304052089
Brooklyn,-33.546912899999995,151.22652490000002,Fitzie's Seafood,-33.547285432815,151.22658312374494,Seafood Restaurant,Berowra Railway Station,11.45671806949861
Brooklyn,-33.546912899999995,151.22652490000002,King Tide Cafe,-33.546484481306074,151.2279842534468,Café,Berowra Railway Station,11.608333322728424
Brooklyn,-33.546912899999995,151.22652490000002,Brooklyn Milk Bar,-33.54793,151.22643,Café,Berowra Railway Station,11.392619328962375
Brooklyn,-33.546912899999995,151.22652490000002,The Brooklyn Deli,-33.547897,151.225556,Café,Berowra Railway Station,11.343584325201405
Brooklyn,-33.546912899999995,151.22652490000002,Rudys Cafe,-33.54696,151.227442,Breakfast Spot,Berowra Railway Station,11.535527189025933
Brooklyn,-33.546912899999995,151.22652490000002,The Estuary,-33.54161397263084,151.19965505215657,Restaurant,Berowra Railway Station,10.600939310679106
Brooklyn,-33.546912899999995,151.22652490000002,Mooney Mooney Club,-33.52899703026126,151.2022189080939,Restaurant,Berowra Railway Station,11.965348451059791
Brooklyn,-33.546912899999995,151.22652490000002,Dangar Island Cafe,-33.536834716536205,151.24113904845643,Café,Berowra Railway Station,13.216233423881501
Brooklyn,-33.546912899999995,151.22652490000002,Dangar Island Bowling Club,-33.53766827315772,151.24252241451018,Gastropub,Berowra Railway Station,13.231487747809384
Brooklyn,-33.546912899999995,151.22652490000002,Cafe 12,-33.546999,151.227376,Café,Berowra Railway Station,11.528274333913222
Brooklyn,-33.546912899999995,151.22652490000002,Brooklyn Thai,-33.54805,151.22643,Thai Restaurant,Berowra Railway Station,11.382396320813776
Brooklyn,-33.546912899999995,151.22652490000002,Hang - Nicole Ruiz Gallery,-33.5482,151.22547,Café,Berowra Railway Station,11.31256626157031
Brooklyn,-33.546912899999995,151.22652490000002,Brooklyn Breakfast Club,-33.546565,151.228032,Seafood Restaurant,Berowra Railway Station,11.604323153958974
Brookvale,-33.7628854,151.2707024,McDonald's,-33.76208373021749,151.27456679583543,Fast Food Restaurant,Roseville Railway Station,8.79149407853373
Brookvale,-33.7628854,151.2707024,Coya,-33.741547,151.273063,Middle Eastern Restaurant,Roseville Railway Station,9.519638847153852
Brookvale,-33.7628854,151.2707024,Sushi Train,-33.75372,151.28562,Japanese Restaurant,Roseville Railway Station,10.04023472503232
Brookvale,-33.7628854,151.2707024,Oporto,-33.7524,151.28748,Fried Chicken Joint,Roseville Railway Station,10.250538741500566
Brookvale,-33.7628854,151.2707024,Albert and Moore,-33.778692213355676,151.28573186165875,Café,Roseville Railway Station,9.530205068409467
Brookvale,-33.7628854,151.2707024,JB&Sons,-33.755925,151.296245,Burger Joint,Roseville Railway Station,10.905651460527904
Brookvale,-33.7628854,151.2707024,Wings & Tins,-33.753761,151.285378,Wings Joint,Roseville Railway Station,10.017581948040704
Brookvale,-33.7628854,151.2707024,The Calamari Kid,-33.77247,151.27954,Fish & Chips Shop,Roseville Railway Station,9.019373419048174
Brookvale,-33.7628854,151.2707024,I Love Pizza,-33.755781,151.283367,Pizza Place,Roseville Railway Station,9.770587712656344
Brookvale,-33.7628854,151.2707024,Bakers Delight,-33.76854483507224,151.26657668713446,Bakery,Roseville Railway Station,7.907170085707035
Brookvale,-33.7628854,151.2707024,Cabana Creperie Cofee Bar,-33.75444249292565,151.28528174503563,Coffee Shop,Roseville Railway Station,9.985060310567638
Brookvale,-33.7628854,151.2707024,Tastebuds Thai,-33.755779,151.283416,Thai Restaurant,Roseville Railway Station,9.774968296293997
Brookvale,-33.7628854,151.2707024,Mr Grigors,-33.766243,151.25055,Café,Roseville Railway Station,6.528862978815488
Brookvale,-33.7628854,151.2707024,Berkelo,-33.76796,151.26933,Bakery,Roseville Railway Station,8.169531906611669
Brookvale,-33.7628854,151.2707024,Gusto on the Beach South Curl Curl,-33.77348903750289,151.2924652602282,Café,Roseville Railway Station,10.193660599720577
Brookvale,-33.7628854,151.2707024,Salty Rooster The World Has Never Tasted So Good  ®,-33.78593,151.2871,Burger Joint,North Sydney Railway Station,9.128204549170775
Brookvale,-33.7628854,151.2707024,Elk+Bean,-33.766925,151.26239,Café,Roseville Railway Station,7.567911335180517
Brookvale,-33.7628854,151.2707024,Guzman y Gomez,-33.75291529139161,151.28689970080234,Mexican Restaurant,Roseville Railway Station,10.181106220658288
