Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Killarney Heights,-33.7724836,151.221976,Forest Brunch,-33.762084,151.214643,Café
Killarney Heights,-33.7724836,151.221976,Cappuccino King,-33.75043868134642,151.2249671832743,Café
Killarney Heights,-33.7724836,151.221976,Le Petite Village,-33.762195,151.214266,Café
Killarney Heights,-33.7724836,151.221976,Humming Cafe,-33.79437627352564,151.2084825840834,Café
Killarney Heights,-33.7724836,151.221976,Kol's Mediterraanean cuisine,-33.761940115673625,151.214345111244,Pizza Place
Killarney Heights,-33.7724836,151.221976,Edoya Sushi Bar,-33.75718274277488,151.2142115019582,Japanese Restaurant
Killarney Heights,-33.7724836,151.221976,Deli In The Park,-33.767237378116654,151.18750896803658,Café
Killarney Heights,-33.7724836,151.221976,Mangiasti?,-33.778674,151.195279,Italian Restaurant
Killarney Heights,-33.7724836,151.221976,Mr Grigors,-33.766243,151.25055,Café
Killarney Heights,-33.7724836,151.221976,CoccoRocco Deli,-33.76205993025639,151.21452155959835,Deli / Bodega
Kings Langley,-33.7505506,150.9372174,Franky And Co,-33.743346,150.923169,Café
Kings Langley,-33.7505506,150.9372174,McDonald's,-33.744329715511704,150.91616316261354,Fast Food Restaurant
Kings Langley,-33.7505506,150.9372174,Eagle Boys Pizza,-33.74328933531272,150.92287392787543,Pizza Place
Kings Langley,-33.7505506,150.9372174,Chatkaaz,-33.734318,150.94583,Indian Restaurant
Kings Langley,-33.7505506,150.9372174,Hungry Jack's,-33.76665289163946,150.9553850576782,Fast Food Restaurant
Kings Langley,-33.7505506,150.9372174,Frango,-33.733774392015654,150.94652142693786,Portuguese Restaurant
Kings Langley,-33.7505506,150.9372174,Red Rooster,-33.76662848585613,150.9547183491902,Fast Food Restaurant
Kings Langley,-33.7505506,150.9372174,McDonald's,-33.76708939849943,150.95247652015692,Fast Food Restaurant
Kings Langley,-33.7505506,150.9372174,Simply Seafood,-33.742776055951744,150.9234874998415,Seafood Restaurant
Kings Langley,-33.7505506,150.9372174,Common Groundz Cafe,-33.762650779693416,150.93074260752942,Café
Kings Langley,-33.7505506,150.9372174,Pizza Hut,-33.77451427631295,150.9355605988389,Pizza Place
Kings Langley,-33.7505506,150.9372174,Mcdonalds,-33.73856,150.94934,Fast Food Restaurant
Kings Langley,-33.7505506,150.9372174,Mami Korean Restaurant,-33.76368,150.91969,Korean Restaurant
Kings Langley,-33.7505506,150.9372174,Akira Sushi,-33.77557639254299,150.93203799589503,Sushi Restaurant
Kings Langley,-33.7505506,150.9372174,Piccolo Me,-33.73705193563488,150.95831175286895,Café
Kings Langley,-33.7505506,150.9372174,KFC,-33.77766698565049,150.93719244003296,Fast Food Restaurant
Kings Langley,-33.7505506,150.9372174,Black Bear BBQ,-33.752365,150.910613,BBQ Joint
Kings Langley,-33.7505506,150.9372174,The 7th Corner Cafe,-33.775055,150.932954,Café
Kings Langley,-33.7505506,150.9372174,Donut King,-33.775043,150.933305,Donut Shop
Kings Langley,-33.7505506,150.9372174,Gloria Jean's Coffees,-33.774922,150.933278,Coffee Shop
Kings Park,-33.743333299999996,150.9086111,McDonald's,-33.744329715511704,150.91616316261354,Fast Food Restaurant
Kings Park,-33.743333299999996,150.9086111,Taco Bell,-33.770082,150.906518,Taco Place
Kings Park,-33.743333299999996,150.9086111,The Grounds Keeper Cafe,-33.766032,150.902419,Restaurant
Kings Park,-33.743333299999996,150.9086111,Eagle Boys Pizza,-33.74328933531272,150.92287392787543,Pizza Place
Kings Park,-33.743333299999996,150.9086111,Westpoint Food Court Level 3,-33.76993618856253,150.90641175232614,Food Court
Kings Park,-33.743333299999996,150.9086111,Level 1 Westpoint Blacktown Food Court,-33.76989496372177,150.90645364234058,Food Court
Kings Park,-33.743333299999996,150.9086111,Max Brenner Chocolate Bar,-33.77032318929857,150.90650663853447,Café
Kings Park,-33.743333299999996,150.9086111,McDonald's,-33.748075354352686,150.8801700057036,Fast Food Restaurant
Kings Park,-33.743333299999996,150.9086111,McDonald's,-33.76621810670622,150.91220228118812,Fast Food Restaurant
Kings Park,-33.743333299999996,150.9086111,McDonald's,-33.768701495656984,150.90719842027815,Fast Food Restaurant
Kings Park,-33.743333299999996,150.9086111,Gloria Jean's Coffees,-33.748577,150.879471,Coffee Shop
Kings Park,-33.743333299999996,150.9086111,El Jannah,-33.77103982575422,150.90837682294398,Lebanese Restaurant
Kings Park,-33.743333299999996,150.9086111,KFC,-33.753061231324736,150.88823347292828,Fast Food Restaurant
Kings Park,-33.743333299999996,150.9086111,Radhe Chatpata House,-33.765306,150.908347,Indian Restaurant
Kings Park,-33.743333299999996,150.9086111,Kou Ramen,-33.77019,150.906188,Ramen Restaurant
Kings Park,-33.743333299999996,150.9086111,Simply Seafood,-33.742776055951744,150.9234874998415,Seafood Restaurant
Kings Park,-33.743333299999996,150.9086111,Mami Korean Restaurant,-33.76368,150.91969,Korean Restaurant
Kings Park,-33.743333299999996,150.9086111,Marayong Take Away,-33.746466,150.900168,Australian Restaurant
Kings Park,-33.743333299999996,150.9086111,Seafood Wizard,-33.72665970653197,150.90457677841187,Fast Food Restaurant
Kings Park,-33.743333299999996,150.9086111,Black Bear BBQ,-33.752365,150.910613,BBQ Joint
Kingsford,-33.9215922,151.22723069999998,Albee's Kitchen,-33.922403624358765,151.22702030312925,Malay Restaurant
Kingsford,-33.9215922,151.22723069999998,McDonald's,-33.91966502452428,151.2272219038569,Fast Food Restaurant
Kingsford,-33.9215922,151.22723069999998,The Diver Cafe,-33.92289685993795,151.2563783938999,Café
Kingsford,-33.9215922,151.22723069999998,The Greenhouse,-33.90243960154286,151.22917181266658,Café
Kingsford,-33.9215922,151.22723069999998,Randwick Food Hub,-33.91305,151.24241,Indian Restaurant
Kingsford,-33.9215922,151.22723069999998,Mi MamaZetas,-33.9134004468431,151.20539087025247,Café
Kingsford,-33.9215922,151.22723069999998,Lucio Pizzeria,-33.90628789378747,151.2131826202566,Pizza Place
Kingsford,-33.9215922,151.22723069999998,The Little Kitchen,-33.9238581041396,151.2560413927257,Café
Kingsford,-33.9215922,151.22723069999998,Traditional Gyradiko,-33.921968690937454,151.2004701463459,Souvlaki Shop
Kingsford,-33.9215922,151.22723069999998,Plus Two,-33.900661,151.212414,Coffee Shop
Kingsford,-33.9215922,151.22723069999998,Two Fives,-33.92298,151.20557,Café
Kingsford,-33.9215922,151.22723069999998,Bowan Island Bakery,-33.9056972028633,151.2127097703394,Bakery
Kingsford,-33.9215922,151.22723069999998,The Cannery,-33.91695,151.20287,Bakery
Kingsford,-33.9215922,151.22723069999998,KFC,-33.914640142168274,151.2402042869422,Fast Food Restaurant
Kingsford,-33.9215922,151.22723069999998,The Village Crown,-33.90535713344434,151.21239745078302,Gastropub
Kingsford,-33.9215922,151.22723069999998,McDonald's,-33.94165003651266,151.23930241592245,Fast Food Restaurant
Kingsford,-33.9215922,151.22723069999998,Gelato Messina,-33.91821,151.2031,Ice Cream Shop
Kingsford,-33.9215922,151.22723069999998,Cafe Jack's at Kensington,-33.90798847662734,151.22370656751747,Café
Kingsford,-33.9215922,151.22723069999998,Royal Randwick Shopping Centre,-33.91523775675091,151.24108022247822,Shopping Mall
Kingsford,-33.9215922,151.22723069999998,Sushigoi,-33.92058978051344,151.25530461966497,Sushi Restaurant
Kingsgrove,-33.9371844,151.0996523,Nieo's Grille,-33.92794,151.10915,Greek Restaurant
Kingsgrove,-33.9371844,151.0996523,Leaf Cafe & Co,-33.922662,151.102104,Café
Kingsgrove,-33.9371844,151.0996523,Pete's Bakery,-33.94929,151.12669,Bakery
Kingsgrove,-33.9371844,151.0996523,meeting morgan,-33.94665706659655,151.09063730151823,Café
Kingsgrove,-33.9371844,151.0996523,Island Dreams: Christmas and Cocos Islands Cuisine,-33.91922571341361,151.076622022665,Malay Restaurant
Kingsgrove,-33.9371844,151.0996523,Zanyas,-33.95117,151.09352,Café
Kingsgrove,-33.9371844,151.0996523,Fortune King Seafood Restaurant,-33.95202682076778,151.0830420084669,Asian Restaurant
Kingsgrove,-33.9371844,151.0996523,Pista House,-33.920319,151.077313,Indian Restaurant
Kingsgrove,-33.9371844,151.0996523,KFC,-33.92637774987614,151.08465857918029,Fast Food Restaurant
Kingsgrove,-33.9371844,151.0996523,BP,-33.9457619,151.12304685,Gas Station
Kingsgrove,-33.9371844,151.0996523,Pizza Land Steakhouse,-33.920235,151.07709,Italian Restaurant
Kingsgrove,-33.9371844,151.0996523,La Doughnuts,-33.940823,151.07642,Donut Shop
Kingsgrove,-33.9371844,151.0996523,Vanilla Cupcakery,-33.948806,151.109623,Café
Kingsgrove,-33.9371844,151.0996523,Oliver Brown,-33.95168871561818,151.08272590763676,Coffee Shop
Kingsgrove,-33.9371844,151.0996523,McDonald's,-33.952572960187005,151.12209111587208,Fast Food Restaurant
Kingsgrove,-33.9371844,151.0996523,McDonald's,-33.92556286392469,151.0868293837269,Fast Food Restaurant
Kingsgrove,-33.9371844,151.0996523,Albee's Kitchen,-33.91385446710632,151.10407978475345,Malay Restaurant
Kingsgrove,-33.9371844,151.0996523,Gyradiko,-33.94503502476137,151.12835629537798,Greek Restaurant
Kingsgrove,-33.9371844,151.0996523,Jobel's Cafe,-33.91872587449304,151.08898518480058,Café
Kingsgrove,-33.9371844,151.0996523,Jasmin,-33.91877707201399,151.07635544077732,Lebanese Restaurant
Kingswood,-33.761377200000005,150.7213283,Cafe Upstairs,-33.760954,150.711964,Café
Kingswood,-33.761377200000005,150.7213283,T2,-33.751521425070855,150.69466321697496,Tea Room
Kingswood,-33.761377200000005,150.7213283,Platform T8,-33.749354,150.696889,Café
Kingswood,-33.761377200000005,150.7213283,High Street Social,-33.752583,150.692975,Burger Joint
Kingswood,-33.761377200000005,150.7213283,Percy Plunkett,-33.757078,150.69163,Café
Kingswood,-33.761377200000005,150.7213283,Michel's Patisserie,-33.751004,150.695497,Dessert Shop
Kingswood,-33.761377200000005,150.7213283,Chocolateria San Churro,-33.751289617913926,150.69419626918375,Dessert Shop
Kingswood,-33.761377200000005,150.7213283,Cafe Fred,-33.7540389664394,150.6990743260638,Café
Kingswood,-33.761377200000005,150.7213283,El Jannah,-33.75262,150.69456,Lebanese Restaurant
Kingswood,-33.761377200000005,150.7213283,Starbucks,-33.751824,150.694136,Coffee Shop
Kingswood,-33.761377200000005,150.7213283,Grill'd,-33.751612759174705,150.6940314898405,Burger Joint
Kingswood,-33.761377200000005,150.7213283,Henri Marc,-33.75395241856071,150.6972805334272,Café
Kingswood,-33.761377200000005,150.7213283,The Cheesecake Shop,-33.754992,150.704322,Dessert Shop
Kingswood,-33.761377200000005,150.7213283,KFC,-33.778128365501686,150.710852460428,Fast Food Restaurant
Kingswood,-33.761377200000005,150.7213283,The Union,-33.75309,150.69352,Tapas Restaurant
Kingswood,-33.761377200000005,150.7213283,Hungry Jack's,-33.7544448215893,150.71305245036496,Fast Food Restaurant
Kingswood,-33.761377200000005,150.7213283,Gloria Jean's Coffees,-33.750917,150.694815,Coffee Shop
Kingswood,-33.761377200000005,150.7213283,McDonald's,-33.7554465216605,150.7073188211749,Fast Food Restaurant
Kingswood,-33.761377200000005,150.7213283,Burger Head,-33.75257,150.69806,Burger Joint
Kingswood,-33.761377200000005,150.7213283,Ronnie's Pizza House,-33.75411941232967,150.70481062948,Pizza Place
Kingswood Park,-33.761377200000005,150.7213283,Cafe Upstairs,-33.760954,150.711964,Café
Kingswood Park,-33.761377200000005,150.7213283,Platform T8,-33.749354,150.696889,Café
Kingswood Park,-33.761377200000005,150.7213283,High Street Social,-33.752583,150.692975,Burger Joint
Kingswood Park,-33.761377200000005,150.7213283,T2,-33.751521425070855,150.69466321697496,Tea Room
Kingswood Park,-33.761377200000005,150.7213283,Percy Plunkett,-33.757078,150.69163,Café
Kingswood Park,-33.761377200000005,150.7213283,Michel's Patisserie,-33.751004,150.695497,Dessert Shop
Kingswood Park,-33.761377200000005,150.7213283,Chocolateria San Churro,-33.751289617913926,150.69419626918375,Dessert Shop
Kingswood Park,-33.761377200000005,150.7213283,Grill'd,-33.751612759174705,150.6940314898405,Burger Joint
Kingswood Park,-33.761377200000005,150.7213283,Henri Marc,-33.75395241856071,150.6972805334272,Café
Kingswood Park,-33.761377200000005,150.7213283,Cafe Fred,-33.7540389664394,150.6990743260638,Café
Kingswood Park,-33.761377200000005,150.7213283,El Jannah,-33.75262,150.69456,Lebanese Restaurant
Kingswood Park,-33.761377200000005,150.7213283,Starbucks,-33.751824,150.694136,Coffee Shop
Kingswood Park,-33.761377200000005,150.7213283,The Union,-33.75309,150.69352,Tapas Restaurant
Kingswood Park,-33.761377200000005,150.7213283,The Cheesecake Shop,-33.754992,150.704322,Dessert Shop
Kingswood Park,-33.761377200000005,150.7213283,KFC,-33.778128365501686,150.710852460428,Fast Food Restaurant
Kingswood Park,-33.761377200000005,150.7213283,Hungry Jack's,-33.7544448215893,150.71305245036496,Fast Food Restaurant
Kingswood Park,-33.761377200000005,150.7213283,Gloria Jean's Coffees,-33.750917,150.694815,Coffee Shop
Kingswood Park,-33.761377200000005,150.7213283,McDonald's,-33.7554465216605,150.7073188211749,Fast Food Restaurant
Kingswood Park,-33.761377200000005,150.7213283,Burger Head,-33.75257,150.69806,Burger Joint
Kingswood Park,-33.761377200000005,150.7213283,Ronnie's Pizza House,-33.75411941232967,150.70481062948,Pizza Place
Kirkham,-34.0351341,150.711839,McDonald's,-34.0391665358065,150.74166802445956,Fast Food Restaurant
Kirkham,-34.0351341,150.711839,Fresh Food Market,-34.05237497000483,150.69435596466064,Food Truck
Kirkham,-34.0351341,150.711839,Parkside patisserie,-34.05419643707518,150.69692541832612,Café
Kirkham,-34.0351341,150.711839,Pit Stop Cafe,-34.039835424631235,150.7314929857749,Café
Kirkham,-34.0351341,150.711839,Amigo's Bakery,-34.05578832346584,150.69478511810303,Bakery
Kirkham,-34.0351341,150.711839,Vero Cafe,-34.04159927368164,150.73818969726562,Café
Kirkham,-34.0351341,150.711839,Enzo's Italian restaurant,-34.05415,150.6951,Italian Restaurant
Kirkham,-34.0351341,150.711839,Jamaica Blue,-34.039733,150.739458,Coffee Shop
Kirkham,-34.0351341,150.711839,Hungry Jack's,-34.041100005329056,150.73299797384675,Fast Food Restaurant
Kirkham,-34.0351341,150.711839,Queen Charcoal Chicken,-34.05504683021843,150.6945202289617,Australian Restaurant
Kirkham,-34.0351341,150.711839,Bohemian Euro Cuisine,-34.04005716916011,150.73522084132472,German Restaurant
Kirkham,-34.0351341,150.711839,Olly & Me,-34.028813,150.733953,Café
Kirkham,-34.0351341,150.711839,Fan Thai,-34.05392989711783,150.698047,Thai Restaurant
Kirkham,-34.0351341,150.711839,Antico Woodfire Pizza,-34.03885,150.73981,Pizza Place
Kirkham,-34.0351341,150.711839,Cake Biz,-34.04195085927375,150.7306986298651,Dessert Shop
Kirkham,-34.0351341,150.711839,Upstairs @ Fred's,-34.054348,150.696453,Australian Restaurant
Kirkham,-34.0351341,150.711839,Coffee Gossip,-34.04215766634588,150.7363556713461,Café
Kirkham,-34.0351341,150.711839,Subway,-34.055764,150.693467,Sandwich Place
Kirkham,-34.0351341,150.711839,Italian Food Project,-34.05257,150.69803,Italian Restaurant
Kirkham,-34.0351341,150.711839,Crust Gourmet Pizza Bar,-34.038604,150.74262,Pizza Place
Kirrawee,-34.0344781,151.0726428,McDonald's,-34.031836680791635,151.0736045334422,Fast Food Restaurant
Kirrawee,-34.0344781,151.0726428,Bakers Delight,-34.035255,151.102441,Bakery
Kirrawee,-34.0344781,151.0726428,Little Pony,-34.036059,151.101973,Café
Kirrawee,-34.0344781,151.0726428,The Grocery Store,-34.035235,151.1024,Grocery Store
Kirrawee,-34.0344781,151.0726428,Espresso Warriors,-34.03412666107703,151.0996955848934,Café
Kirrawee,-34.0344781,151.0726428,Mr. India,-34.03196,151.05792,Indian Restaurant
Kirrawee,-34.0344781,151.0726428,Sweet Mayhem,-34.03409,151.0578,Bakery
Kirrawee,-34.0344781,151.0726428,mumbai express,-34.035101,151.102272,Indian Restaurant
Kirrawee,-34.0344781,151.0726428,Muffin Break,-34.03544839572387,151.10252380371094,Coffee Shop
Kirrawee,-34.0344781,151.0726428,Oliver Brown,-34.0344359088801,151.10031255170585,Coffee Shop
Kirrawee,-34.0344781,151.0726428,Box Village Bakery,-34.020973,151.098193,Bakery
Kirrawee,-34.0344781,151.0726428,Eliette,-34.03125,151.05875,Café
Kirrawee,-34.0344781,151.0726428,Bourke Street Bakery,-34.02553510755325,151.0767178750969,Bakery
Kirrawee,-34.0344781,151.0726428,Deli Fresco,-34.035300014997155,151.10222081191728,Deli / Bodega
Kirrawee,-34.0344781,151.0726428,KFC,-34.033920945820036,151.0989427145142,Fast Food Restaurant
Kirrawee,-34.0344781,151.0726428,Revolution @ Como,-34.005453,151.062323,Café
Kirrawee,-34.0344781,151.0726428,Rubyniks,-34.035196656075726,151.0998772839656,Café
Kirrawee,-34.0344781,151.0726428,Vickers Bakery,-34.01631323692697,151.0660130203164,Bakery
Kirrawee,-34.0344781,151.0726428,Sushi Train,-34.03371522121066,151.0576165286751,Sushi Restaurant
Kirrawee,-34.0344781,151.0726428,Boyles Sutherland Hotel,-34.03255821149112,151.0572960685867,Pub
Kirribilli,-33.847665899999996,151.2158138,Thelma And Louise Café,-33.84188269539038,151.218967602703,Café
Kirribilli,-33.847665899999996,151.2158138,Bakers Delight,-33.83097137228537,151.2225266497972,Bakery
Kirribilli,-33.847665899999996,151.2158138,McDonald's,-33.829988096114704,151.22699925003369,Fast Food Restaurant
Kirribilli,-33.847665899999996,151.2158138,Industry Beans,-33.869553,151.20633,Café
Kirribilli,-33.847665899999996,151.2158138,Westfield Sydney Central Plaza Food Court,-33.870339258946316,151.20793885878575,Food Court
Kirribilli,-33.847665899999996,151.2158138,Seven Thirty Coffee,-33.857388,151.19286,Café
Kirribilli,-33.847665899999996,151.2158138,At Neutral,-33.832188,151.22418,Café
Kirribilli,-33.847665899999996,151.2158138,Bean Central,-33.82266,151.21948,Café
Kirribilli,-33.847665899999996,151.2158138,Starbucks,-33.86506323690355,151.20563613275365,Coffee Shop
Kirribilli,-33.847665899999996,151.2158138,Kings Cross Organic Market,-33.8725884318744,151.22508605108197,Farmers Market
Kirribilli,-33.847665899999996,151.2158138,Mecca Espresso,-33.868610561837734,151.2060410912812,Coffee Shop
Kirribilli,-33.847665899999996,151.2158138,Ippudo 一風堂,-33.87051,151.20892,Ramen Restaurant
Kirribilli,-33.847665899999996,151.2158138,Dymocks Sydney,-33.869796085125905,151.20710070807053,Bookstore
Kirribilli,-33.847665899999996,151.2158138,The Oaks,-33.82997406846877,151.21931833104165,Pub
Kirribilli,-33.847665899999996,151.2158138,Starbucks,-33.873359135017516,151.2096814965865,Coffee Shop
Kirribilli,-33.847665899999996,151.2158138,Starbucks,-33.87221376703642,151.20675377063188,Coffee Shop
Kirribilli,-33.847665899999996,151.2158138,Foodoo Coffee Lounge,-33.870364154646296,151.20757250051918,Coffee Shop
